Step,v_hf_bsurf,v_hf_bsolv
1315940,1.29447E+11,18084182000
1315960,-1.51445E+11,-60225563000
1315980,1.0865E+11,10797613000
1316000,42656352000,-33191654000
1316020,-10360826000,-15295213000
1316040,96703534000,-436277280
1316060,-1.7468E+11,-28398404000
1316080,1.97844E+11,25855917000
1316100,-1.51718E+11,-392824620
1316120,85483559000,18495440000
1316140,-11444180000,10932482000
1316160,-38590753000,26104139000
1316180,1.69634E+11,13744641000
1316200,-2.09619E+11,1021577600
1316220,1.05881E+11,-7270612800
1316240,-93864772000,593059580
1316260,88515880000,-28478886000
1316280,55992755000,4798650900
1316300,-1.69793E+11,-23194772000
1316320,1.2278E+11,-16555660000
1316340,-1.12536E+11,4070711900
1316360,75879832000,-7861979600
1316380,-1127451500,-10262368000
1316400,-53195586000,2908425200
1316420,53675149000,-16323530000
1316440,-45637402000,8207940000
1316460,2860683400,33018457000
1316480,-42073790000,-39136969000
1316500,10813721000,36626964000
1316520,36274055000,-40261394000
1316540,-59304272000,-25297124000
1316560,1.34182E+11,-22123060000
1316580,-99705643000,22031914000
1316600,1.14323E+11,6659725300
1316620,-1.05443E+11,27854905000
1316640,-26215829000,6666683300
1316660,1.08133E+11,-17990496000
1316680,-1.10282E+11,21753754000
1316700,1.54711E+11,13087283000
1316720,-79494719000,-11235104000
1316740,-39236568000,12880588000
1316760,48226860000,-3261796800
1316780,-1.15648E+11,17925617000
1316800,1.09122E+11,16830188000
1316820,-20383082000,39347369000
1316840,1.23108E+11,-7182253500
1316860,-53337478000,42755422000
1316880,10375823000,-53832295000
1316900,-28184339000,-37167005000
1316920,-47681094000,-44736602000
1316940,12546722000,-8478668300
1316960,-56733042000,10842856000
1316980,1.07672E+11,37275323000
1317000,-27014601000,5880749400
1317020,-4175798500,9202763600
1317040,23061159000,-4316499700
1317060,-35077111000,-34949445000
1317080,805810020,-16571819000
1317100,2436990700,-5897072400
1317120,31820850000,-17061979000
1317140,28900491000,-19146863000
1317160,-48116262000,7514056500
1317180,20980050000,20740280000
1317200,-4886991100,20556320000
1317220,-8981823700,24836566000
1317240,-35723009000,12148246000
1317260,-42558048000,30476210000
1317280,-53922497000,18805504000
1317300,-90856400000,-29935275000
1317320,1.19668E+11,-13467724000
1317340,17858801000,14912866000
1317360,33276676000,-32382124000
1317380,-26687214000,31496297000
1317400,-17052116000,37844565000
1317420,25936132000,-26759157000
1317440,-1.3792E+11,7995026200
1317460,87146862000,-6225422400
1317480,-48796606000,-4585254800
1317500,46391488000,-11681518000
1317520,22791654000,-26083248000
1317540,-53040566000,9418753300
1317560,72613753000,49126311000
1317580,-22501369000,-1310228000
1317600,94628274000,-860311400
1317620,-77960992000,11356519000
1317640,-2546525900,-2293978700
1317660,-23388870000,-17176191000
1317680,46962460000,-9912504300
1317700,13354009000,16742984000
1317720,-26493962000,14369230000
1317740,-73531450000,-727266370
1317760,1.12541E+11,-42773367000
1317780,-31831989000,-29649523000
1317800,-6017246800,-9301949600
1317820,-71878022000,4907911400
1317840,49322151000,20781579000
1317860,-67072119000,-2120736700
1317880,28459321000,19762074000
1317900,-40796654000,26087874000
1317920,-11638568000,-8389596000
1317940,94729766000,6283653900
1317960,-1.4201E+11,-18980874000
1317980,41871815000,2527272000
1318000,17330337000,-9756214000
1318020,-27248592000,-5972591300
1318040,1.00376E+11,-12304843000
1318060,-31977455000,-26694144000
1318080,-29815706000,-19388680000
1318100,1.08615E+11,-20021598000
1318120,-19716433000,-24577818000
1318140,-97652551000,-6831324200
1318160,81263049000,17380818000
1318180,36455961000,-1515606600
1318200,41452732000,-1598926600
1318220,-4902262200,8418556100
1318240,1.3507E+11,8199858800
1318260,-13661216000,-14230197000
1318280,30995678000,177466850
1318300,-30159722000,23798624000
1318320,44062556000,31797365000
1318340,42968122000,24774138000
1318360,-19027464000,1434833700
1318380,-60229749000,37650813000
1318400,16648364000,-5977112500
1318420,-67208769000,63881342000
1318440,-53765642000,24582950000
1318460,1.11127E+11,13640982000
1318480,18105934000,8555719000
1318500,-23435444000,22939313000
1318520,15553799000,-3751462200
1318540,-5238909600,-16331959000
1318560,-47325321000,-22541768000
1318580,27417978000,-40621714000
1318600,-35219848000,-14705299000
1318620,28775506000,26127794000
1318640,-20405718000,4606351700
1318660,78466327000,-164151920
1318680,41506823000,-7021969600
1318700,31317879000,-24983327000
1318720,48546297000,33762205000
1318740,-21832271000,26817389000
1318760,12453609000,-30543352000
1318780,16325575000,-3649418500
1318800,-26241661000,-27161169000
1318820,-28611765000,-8783073000
1318840,572697760,934217930
1318860,-34090108000,-32480640000
1318880,-53780643000,-40562109000
1318900,65357599000,5600863500
1318920,-26755162000,-6996723600
1318940,69219458000,-30342304000
1318960,-59833665000,16873389000
1318980,-63274504000,-23526052000
1319000,41674806000,19621648000
1319020,94892040000,4217299300
1319040,-49760614000,-15947260000
1319060,30616508000,-12320552000
1319080,11174068000,7518719600
1319100,-1.08762E+11,5731136500
1319120,1.18502E+11,49226689000
1319140,-14520169000,-19602326000
1319160,-57508530000,28495608000
1319180,-2735765700,17741370000
1319200,-78149822000,11692322000
1319220,51480666000,-27167395000
1319240,18905517000,16634195000
1319260,1.60677E+11,-5514787400
1319280,-17967294000,43310856000
1319300,-23839996000,25640189000
1319320,-23786414000,32073469000
1319340,-64990477000,-5584375300
1319360,15190112000,23732437000
1319380,95505045000,-10287686000
1319400,-1630466900,23558197000
1319420,-1.13198E+11,-127174890
1319440,-76467610000,40547117000
1319460,98834888000,-6917532700
1319480,56799087000,-28829415000
1319500,2033424400,1474948900
1319520,7555066800,-8607887000
1319540,-90399313000,-68887657000
1319560,15002266000,-39867996000
1319580,-77836823000,-37561508000
1319600,91845746000,-34722208000
1319620,8454775700,33967689000
1319640,-40276170000,-24382311000
1319660,-1.31165E+11,39601392000
1319680,48414334000,13936716000
1319700,-18160562000,15251281000
1319720,95278523000,-6228169100
1319740,-46374782000,-41605486000
1319760,-48283639000,-32808278000
1319780,-1645005200,-13896537000
1319800,-49050869000,55231721
1319820,57742274000,3855326600
1319840,-55042750000,18957872000
1319860,48140390000,26526881000
1319880,52949984000,19226409000
1319900,-77986695000,38848687000
1319920,-24334004000,-44105514000
1319940,50984957000,-40778046000
1319960,12015269000,-24737940000
1319980,5696191900,-15459136000
1320000,-45935876000,17542807000
1320020,1.39639E+11,-4528033400
1320040,-55885461000,-14619848000
1320060,95259124000,1051802600
1320080,-1.16804E+11,6728582800
1320100,-46409369000,-7114393200
1320120,47465929000,-13276166000
1320140,-1.15502E+11,12641135000
1320160,65465587000,-1456798700
1320180,8810540400,-9446339500
1320200,5255242600,15518210000
1320220,54537303000,2845040400
1320240,-56103803000,-20169001000
1320260,76162367000,7938478300
1320280,-28778628000,-15345405000
1320300,-8718254400,-1987344700
1320320,33438393000,18338356000
1320340,-1.53519E+11,-9083739900
1320360,42888625000,-11332888000
1320380,-3335478300,-4499247900
1320400,37339327000,9720136400
1320420,-23321683000,468448740
1320440,40814401000,19439381000
1320460,-70514274000,-1987521500
1320480,14393281000,-7590392100
1320500,23681610000,16160066000
1320520,-37359557000,-34691919000
1320540,12042659000,24474310000
1320560,-85679859000,2728309600
1320580,33363031000,-26035751000
1320600,26046057000,11782788000
1320620,-28974125000,-28465094000
1320640,99990347000,-16621038000
1320660,-91631897000,2547290900
1320680,-21049772000,-26424921000
1320700,-50496140000,8306388900
1320720,-16666822000,-179943110
1320740,11498606000,-15774631000
1320760,71609589000,9379217400
1320780,-20135044000,18555374000
1320800,14588121000,-26928470000
1320820,-2198502700,30737093000
1320840,-45604903000,-35596546000
1320860,15066647000,-14328964000
1320880,60381810000,-3347609800
1320900,-1590765400,-14718006000
1320920,52986773000,22055243000
1320940,7992939800,-2737807700
1320960,61872270000,3298362500
1320980,13988018000,4544176400
1321000,24623310000,-8988586300
1321020,-1273055500,7486944900
1321040,-1.21164E+11,-14848960000
1321060,6898436700,-19284761000
1321080,-3629422500,11506934000
1321100,-11871844000,-2843372000
1321120,36801404000,22286566000
1321140,-35189657000,17280241000
1321160,-7756592700,-18715389000
1321180,25582697000,-1784096700
1321200,35627835000,30150297000
1321220,90791213000,24318529000
1321240,-1.37285E+11,23793404000
1321260,-21078956000,-34312708000
1321280,-23302748000,-18423932000
1321300,38587457000,-29723990000
1321320,8852990200,6967716000
1321340,-46989566000,-33472176000
1321360,19955081000,83123385000
1321380,-76024237000,8045381000
1321400,82850105000,21605898000
1321420,38521450000,8147353800
1321440,-48036768000,-11324162000
1321460,3518209200,15491354000
1321480,-97961561000,30785548000
1321500,75597672000,1403534600
1321520,8157514000,44219205000
1321540,23626467000,11675164000
1321560,73856416000,13143404000
1321580,61152817000,4436465500
1321600,34686966000,-15248494000
1321620,-1.8587E+11,-70372265000
1321640,49307130000,-4839089300
1321660,15883375000,-27486391000
1321680,14755766000,17397673000
1321700,22406354000,-38161696000
1321720,-42231564000,-13692015000
1321740,1.79837E+11,-604984460
1321760,-1.19516E+11,1425264500
1321780,36191928000,41635386000
1321800,-46962569000,18259480000
1321820,-26674446000,11512593000
1321840,60033882000,7523847700
1321860,-76814800000,16646895000
1321880,35487172000,25674809000
1321900,-21458225000,-1012803000
1321920,48498233000,-17256652000
1321940,-17100250000,-33200623000
1321960,-24690278000,13987214000
1321980,85211535000,12428494000
1322000,-80277102000,5447406200
1322020,45581678000,-10560875000
1322040,-44948526000,-11470989000
1322060,-17014008000,-10914378000
1322080,64131075000,-52390406000
1322100,-18120056000,-6471627300
1322120,-54517395000,12698715000
1322140,-40300137000,-25106005000
1322160,-49826130000,-3676893900
1322180,96193215000,-2163967400
1322200,-1.35489E+11,22776007000
1322220,37961919000,-4895176000
1322240,-85216445000,-16293338000
1322260,92258145000,-45050735000
1322280,41849601000,-516258030
1322300,-85901174000,-2207426700
1322320,45876348000,12717194000
1322340,-69280552000,7239549400
1322360,27024099000,-42665084000
1322380,-10091823000,-5438504500
1322400,7280504300,32198967000
1322420,-49132933000,2325817500
1322440,-65813938000,-8226964500
1322460,30132896000,-28879159000
1322480,-49265533000,-21704528000
1322500,12375648000,-28270683000
1322520,-89693472000,-33482321000
1322540,37268120000,508229060
1322560,3949274200,442113460
1322580,-25283892000,12276350000
1322600,30917414000,11580533000
1322620,-23284646000,-1471699800
1322640,-15980380000,48047299000
1322660,10099939000,4444004800
1322680,-20663582000,-10320586000
1322700,8429997900,-7545974000
1322720,10365526000,-54494734000
1322740,67432859000,-27415721000
1322760,-73210181000,5094720600
1322780,-33012282000,-24395025000
1322800,77010867000,2996959900
1322820,-3688274900,3361269700
1322840,-18477002000,-20752808000
1322860,-14338558000,8777905500
1322880,9365758500,-2932835600
1322900,29853066000,-33342786000
1322920,-92031264000,6460373200
1322940,96809419000,7949006200
1322960,-5297627600,-703830090
1322980,6634638200,20218466000
1323000,-23453166000,-25835481000
1323020,-52197312000,-13938719000
1323040,-28989219000,-10556095000
1323060,-22670213000,-17741865000
1323080,-6404204200,1929514000
1323100,19881185000,-37728581000
1323120,14306893000,15445969000
1323140,7773401200,-9913003000
1323160,-11327953000,-17660435000
1323180,91973786000,21145533000
1323200,-53648015000,13850227000
1323220,42870028000,45616883000
1323240,53289962000,6592962400
1323260,-45873167000,-1776176700
1323280,-73156366000,14745474000
1323300,-2039266400,-11778313000
1323320,-40810328000,3603879500
1323340,45077969000,12712319000
1323360,-2548263900,2949197400
1323380,42001576000,-21739200000
1323400,-37153115000,6599212700
1323420,53897169000,-26683315000
1323440,-41869290000,-24602801000
1323460,63800930000,-11804641000
1323480,-71434894000,20947308000
1323500,-25583083000,-23503483000
1323520,-39080211000,20520157000
1323540,686469240,7104500000
1323560,78910990000,27253714000
1323580,39457632000,8698077600
1323600,50950211000,-37351340000
1323620,-1.04063E+11,21766049000
1323640,4536175300,-8275753100
1323660,-8646579900,20404844000
1323680,62633259000,13082922000
1323700,-80517505000,-2606704500
1323720,14056342000,-25198607000
1323740,-35771433000,57297220000
1323760,81963491000,11997123000
1323780,-62429880000,32694786000
1323800,16019080000,244629310
1323820,27590555000,-32816801000
1323840,-1.24627E+11,-1239904300
1323860,59416652000,23349634000
1323880,-26230817000,10607157000
1323900,79667406000,9424974100
1323920,3265773200,12722801000
1323940,-60309545000,-15687938000
1323960,-87663447000,18511447000
1323980,38511435000,8432574000
1324000,53169143000,-3881795300
1324020,-19386027000,7722648300
1324040,72288688000,-37194229000
1324060,-34105613000,-12375472000
1324080,99336439000,-52455627000
1324100,32956560000,-14221525000
1324120,-5856652700,-48383988000
1324140,60760872000,20764233000
1324160,-1.37318E+11,24171798000
1324180,57324954000,67519891000
1324200,-42017377000,28818463000
1324220,52805656000,14075808000
1324240,47343837000,13818250000
1324260,-1.00501E+11,-13688643000
1324280,31650849000,-17833983000
1324300,-19399760000,-32216022000
1324320,48292748000,-20349757000
1324340,8324851100,19650601000
1324360,-61443171000,38707401000
1324380,41721583000,33494013000
1324400,-27711083000,26630798000
1324420,-49722972000,10486938000
1324440,94797050000,-5654903400
1324460,-52628836000,2626912900
1324480,-4080439000,-8711840100
1324500,-67037371000,-5728514000
1324520,18406472000,-19382849000
1324540,9937353500,-4544328600
1324560,-503217060,-7559736000
1324580,10929767000,-31559203000
1324600,-67049719000,-34018663000
1324620,37424262000,-7054139500
1324640,-29701898000,12453651000
1324660,56812787000,5640776800
1324680,37828325000,42417386000
1324700,-11396533000,12099396000
1324720,-66948265000,56149330000
1324740,40907102000,31828220000
1324760,-10637182000,1180706100
1324780,-74254880000,-12945231000
1324800,80397807000,-15784720000
1324820,-2018834100,-16679253000
1324840,-31786008000,-7717372800
1324860,1.31717E+11,13988047000
1324880,-98864474000,-8561608300
1324900,48491799000,-2175829900
1324920,48697618000,-32006696000
1324940,4241206800,-10237187000
1324960,-83012889000,-6682294000
1324980,29250850000,-35043922000
1325000,53675695000,7991133100
